title	author	editor	pub	pubplace	date	edition	vols	pages	url	ia_url
 الشافية في فن الصرف	 عثمان بن عمر بن الحاجب (ت 646هـ)		 دار الفاروق للنشر والتوزيع	 الأردن	 1440هـ ، 2019م	 الأولى	 1 	 419 	https://www.lisanarb.com/2024/02/pdf_909.html	https://archive.org/download/lis_s11/lisanarb.com_s1102.pdf https://archive.org/stream/lis_s11/lisanarb.com_s1102#mode/2up 
 التبيان في تصريف الأسماء (دار أصداء)	 د. أحمد حسن كحيل		 دار أصداء المجتمع للنشر والتوزيع	 السعودية	 1432هـ ، 2011م	 السادسة	 1 	 327 	https://www.lisanarb.com/2024/02/pdf_941.html	https://archive.org/download/lis_n43/lisanarb.com_n4309.pdf https://archive.org/download/lis_na91/lis_na9107.pdf https://archive.org/stream/lis_n43/lisanarb.com_n4309#mode/2up 
 السلسل, المدخل في علم الصرف	 أبى حامد بن محمد بن القاضى محمد الياس الجاوى		 دار إحياء الكتب العربية، عيسى البابى الحلبى وشرماه	 مصر 		 الأولى	 1 	 40 	https://www.lisanarb.com/2024/02/pdf_551.html	https://archive.org/download/lis_n68/lisanarb.com_n6803.pdf https://archive.org/download/lis_na41/lis_na4104.pdf https://archive.org/stream/lis_n68/lisanarb.com_n6803#mode/2up 
 الخلاف التصريفي وأثره الدلالي في القرآن الكريم	 د. فريد بن عبد العزيز الزامل السليم 		 دار ابن الجوزى للنشر والتوزيع	 الرياض	 1427هـ ، 2006م	 الأولى	 1 	 512 	https://www.lisanarb.com/2024/02/pdf_236.html	https://archive.org/download/lis_n65/lisanarb.com_n6502.pdf https://archive.org/stream/lis_n65/lisanarb.com_n6502#mode/2up 
 الحصن الرصين في علم التَّصريف	 عبد الله بن فودي النيجيري	 د. محمد صالح حسين	 دار الفكر للنشر والتوزيع	 بيروت	 1404هـ ، 1984م	 الأولى	 1 	 668 	https://www.lisanarb.com/2024/02/pdf_173.html	https://archive.org/download/lis_n51/lisanarb.com_n5107.pdf https://archive.org/download/lisanarb_n51/lisanarb.com_n5107.pdf https://archive.org/stream/lis_n51/lisanarb.com_n5107#mode/2up 
 التبيان.. في تصريف الأسماء	 د. أحمد حسن كحيل		 دار اصداء المجتمع للنشر والتوزيع	 السعودية	 2011ك	 6	 1 	 326 	https://www.lisanarb.com/2024/02/pdf-pdf.html	https://archive.org/download/lis_n43/lisanarb.com_n4308.pdf https://archive.org/download/lis_na05/lis_na0518.pdf https://archive.org/stream/lis_n43/lisanarb.com_n4308#mode/2up 
 فيض الخاطر (دار المشرق)	 الدكتور أحمد أمين إبراهيم الطباخ (ت 1373هـ)		 دار المشرق الإلكتروني للنشر والتوزيع	 لبنان	 2020م	 الأولى	 10 	 1360 	https://www.lisanarb.com/2024/02/pdf_948.html	
 فيض الخاطر (دار التقوى)	 الدكتور أحمد أمين إبراهيم الطباخ (ت 1373هـ)		 دار التقوى للطبع والنشر والتوزيع	 القاهرة	 2021م	 الأولى	 2 	 2000 	https://www.lisanarb.com/2024/02/pdf_257.html	
 إلى ولدى (ط العصرية)	 الدكتور أحمد أمين إبراهيم الطباخ (ت 1373هـ)		 المكتبة العصرية للنشر والتوزيع	 بيروت	 2008م	 الأولى	 1 	 111 	https://www.lisanarb.com/2024/02/pdf_526.html	
 البصائر والذخائر (ط لجنة التأليف)	 أبو حيان التوحيدي, علي بن محمد بن العباس البغدادي (ت 414هـ)	 الدكتوران أحمد أمين و السيد أحمد صقر	 مطبعة لجنة التأليف والترجمة والنشر	 القاهرة	 1373هـ ، 1953م	 الأولى	 1 	 314 	https://www.lisanarb.com/2024/02/pdf_794.html	https://archive.org/download/lis_m140/lisanarb.com_m4003.pdf https://archive.org/download/bassaerwadakhaerSaqrAmin/bassaer%20wa%20dakhaer.pdf https://archive.org/stream/lis_m140/lisanarb.com_m4003#mode/2up 
 البصائر والذخائر (ط آفاق)	 أبو حيان التوحيدي, علي بن محمد بن العباس البغدادي (ت 414هـ)	 الدكتوران أحمد أمين و السيد أحمد صقر	 آفاق للنشر والتوزيع	 القاهرة	 2020م	 الأولى	 1 	 355 	https://www.lisanarb.com/2024/02/pdf_842.html	
 الإمتاع والمؤانسة (ط هنداوى)	 أبو حيان التوحيدي, علي بن محمد بن العباس البغدادي (ت 414هـ)	 الدكتوران أحمد أمين و أحمد الزين 	 مؤسسة هنداوى	 القاهرة	 2017م	 الأولى	 1 	 596 	https://www.lisanarb.com/2024/02/pdf_690.html	https://archive.org/download/lis_m146/lisanarb.com_m4601.pdf https://archive.org/download/lis_ak83/lis_ak8301.pdf https://archive.org/stream/lis_m146/lisanarb.com_m4601#mode/2up 
 الإمتاع والمؤانسة (ط آفاق)	 أبو حيان التوحيدي, علي بن محمد بن العباس البغدادي (ت 414هـ)	 الدكتوران أحمد أمين و أحمد الزين	 آفاق للنشر والتوزيع	 القاهرة	 2018م	 الأولى	 1 	 663 	https://www.lisanarb.com/2024/02/pdf_90.html	
 شعر الشافعي	 الإمام الشافعي، محمد بن إدريس بن العباس (ت 204هـ)	 د. مجاهد مصطفى بهجت	 مكتبة القدس	 بغداد	 1406هـ ، 1986م	 الأولى 	 1 	 417 	https://www.lisanarb.com/2024/02/pdf_809.html	https://archive.org/download/lis_q42/lisanarb.com_q4208.pdf https://archive.org/stream/lis_q42/lisanarb.com_q4208#mode/2up 
 شرح ديوان الإمام الشافعي وحكمه	 الإمام الشافعي، محمد بن إدريس بن العباس (ت 204هـ)	 محمود بيجو	 مكتبة ابن القيم و الدار الدمشقية	 دمشق	 1429هـ ، 2009م	 الأولى 	 1 	 276 	https://www.lisanarb.com/2024/02/pdf_723.html	https://archive.org/download/lis_q42/lisanarb.com_q4210.pdf https://archive.org/stream/lis_q42/lisanarb.com_q4210#mode/2up 
 ديوان الشافعي (ط الثانية)	 الإمام الشافعي، محمد بن إدريس بن العباس (ت 204هـ)	 د. محمد عبد المنعم خفاجى	 مكتبة الكليات الأزهرية	 القاهرة	 1405هـ , 1985م 	 الثانية	 1 	 128 	https://www.lisanarb.com/2024/02/pdf_154.html	https://archive.org/download/lis_q41/lisanarb.com_q4109.pdf https://archive.org/download/lis_diw04/lis_diw0416.pdf https://archive.org/stream/lis_q41/lisanarb.com_q4109#mode/2up 
 ديوان الشافعي (دار صادر)	 الإمام الشافعي، محمد بن إدريس بن العباس (ت 204هـ)	 د. إحسان عباس	 دار صادر للطباعة والنشر	 بيروت	 1900م	 الأولى 	 1 	 112 	https://www.lisanarb.com/2024/02/pdf_562.html	
 ديوان الإمام الشافعي (ط النور)	 الإمام الشافعي، محمد بن إدريس بن العباس (ت 204هـ)	 إيمان البقاعي	 مؤسسة النور للمطبوعات	 بيروت	 2000م	 الأولى 	 1 	 144 	https://www.lisanarb.com/2024/02/pdf_250.html	
 ديوان الشافعي (دار القلم)	 الإمام الشافعي، محمد بن إدريس بن العباس (ت 204هـ)	 د. مجاهد مصطفى بهجت	 دار القلم للنشر والتوزيع	 دمشق	 1420هـ , 1999م 	 الأولى 	 1 	 171 	https://www.lisanarb.com/2024/02/pdf_858.html	https://archive.org/download/lis_q41/lisanarb.com_q4108.pdf https://archive.org/download/lis_diw04/lis_diw0410.pdf https://archive.org/stream/lis_q41/lisanarb.com_q4108#mode/2up 
 ديوان الإمام الشافعي المسمى الجوهر النفيس في شعر الإمام محمد بن إدريس	 الإمام الشافعي، محمد بن إدريس بن العباس (ت 204هـ)	 محمد إبراهيم سليم	 مكتبة ابن سينا للنشر والتوزيع	 القاهرة	 1409هـ , 1988م 	 الأولى 	 1 	 160 	https://www.lisanarb.com/2024/02/pdf_881.html	https://archive.org/download/lis_q41/lisanarb.com_q4106.pdf https://archive.org/download/lis_diw04/lis_diw0414.pdf https://archive.org/stream/lis_q41/lisanarb.com_q4106#mode/2up 
 ديوان الإمام الشافعي (ط العصرية)	 الإمام الشافعي، محمد بن إدريس بن العباس (ت 204هـ)	 صابر القادري	 المكتبة العصرية للطباعة والنشر	 بيروت	 1900م	 الأولى 	 1 		https://www.lisanarb.com/2024/02/pdf_371.html	
 ديوان الإمام الشافعي (دار البشائر)	 الإمام الشافعي، محمد بن إدريس بن العباس (ت 204هـ)	 عبد المجيد همو	 دار البشائر للطباعة والنشر	 بيروت	 2008م	 3 	 1 	 232 	https://www.lisanarb.com/2024/02/pdf_787.html	
 ملاك على الأرض	 قسم الترجمة والتأليف بالدار		 دار الشرق العربي للنشر والتوزيع	 بيروت	 2014م	 الأولى	 1 	 18 	https://www.lisanarb.com/2024/02/pdf_558.html	https://archive.org/download/lis_an98/lisanarb.com_an9825.pdf https://archive.org/stream/lis_an98/lisanarb.com_an9825#mode/2up 
 مازن رجل الفضاء	 قسم الترجمة والتأليف بالدار		 دار الشرق العربي للنشر والتوزيع	 بيروت	 2014م	 الأولى	 1 	 18 	https://www.lisanarb.com/2024/02/pdf_315.html	https://archive.org/download/lis_an98/lisanarb.com_an9824.pdf https://archive.org/stream/lis_an98/lisanarb.com_an9824#mode/2up 
 عذراء المحيط	 قسم الترجمة والتأليف بالدار		 دار الشرق العربي للنشر والتوزيع	 بيروت	 2014م	 الأولى	 1 	 18 	https://www.lisanarb.com/2024/02/pdf_523.html	https://archive.org/download/lis_an98/lisanarb.com_an9822.pdf https://archive.org/stream/lis_an98/lisanarb.com_an9822#mode/2up 
 سمير في بلاد الغرب	 قسم الترجمة والتأليف بالدار		 دار الشرق العربي للنشر والتوزيع	 بيروت	 2014م	 الأولى	 1 	 18 	https://www.lisanarb.com/2024/02/pdf_609.html	https://archive.org/download/lis_an98/lisanarb.com_an9820.pdf https://archive.org/stream/lis_an98/lisanarb.com_an9820#mode/2up 
 جعداء والفيلة	 قسم الترجمة والتأليف بالدار		 دار الشرق العربي للنشر والتوزيع	 بيروت	 2014م	 الأولى	 1 	 18 	https://www.lisanarb.com/2024/02/pdf_960.html	https://archive.org/download/lis_an98/lisanarb.com_an9816.pdf https://archive.org/stream/lis_an98/lisanarb.com_an9816#mode/2up 
 الملك آرثر	 قسم الترجمة والتأليف بالدار		 دار الشرق العربي للنشر والتوزيع	 بيروت	 2014م	 الأولى	 1 	 18 	https://www.lisanarb.com/2024/02/pdf_156.html	https://archive.org/download/lis_an98/lisanarb.com_an9814.pdf https://archive.org/stream/lis_an98/lisanarb.com_an9814#mode/2up 
 الملابس الجديدة العجيبة	 قسم الترجمة والتأليف بالدار		 دار الشرق العربي للنشر والتوزيع	 بيروت	 2014م	 الأولى	 1 	 18 	https://www.lisanarb.com/2024/02/pdf_957.html	https://archive.org/download/lis_an98/lisanarb.com_an9813.pdf https://archive.org/stream/lis_an98/lisanarb.com_an9813#mode/2up 
 المعروف لا يضيع	 قسم الترجمة والتأليف بالدار		 دار الشرق العربي للنشر والتوزيع	 بيروت	 2014م	 الأولى	 1 	 18 	https://www.lisanarb.com/2024/02/pdf_895.html	https://archive.org/download/lis_an98/lisanarb.com_an9812.pdf https://archive.org/stream/lis_an98/lisanarb.com_an9812#mode/2up 
 جامع المسانيد والسنن الهادي لأقوم سنن (ط الأسدي)	 ابن كثير؛ أبو الفداء إسماعيل بن كثير القرشي الدمشقي (ت 774هـ)	 الأستاذ الدكتور عبد الملك بن عبد الله بن دهيش		 السعودية	 1425هـ	 3 	 9 	 6517 	https://www.lisanarb.com/2024/02/pdf_955.html	https://archive.org/download/lis_q144/lisanarb.com_q4400.pdf https://archive.org/download/lis_q144/lisanarb.com_q4401.pdf https://archive.org/download/lis_q144/lisanarb.com_q4402.pdf https://archive.org/download/lis_q144/lisanarb.com_q4403.pdf https://archive.org/download/lis_q144/lisanarb.com_q4404.pdf https://archive.org/download/lis_q144/lisanarb.com_q4405.pdf https://archive.org/download/lis_q144/lisanarb.com_q4406.pdf https://archive.org/download/lis_q144/lisanarb.com_q4407.pdf https://archive.org/download/lis_q144/lisanarb.com_q4408p.pdf https://archive.org/download/lis_q144/lisanarb.com_q4408.pdf https://archive.org/download/lis_q144/lisanarb.com_q4409p.pdf https://archive.org/download/lis_q144/lisanarb.com_q4409.pdf https://archive.org/stream/lis_q144/lisanarb.com_q4401#mode/2up 
 جامع المسانيد والسنن الهادي لأقوم سنن (دار خضر)	 ابن كثير؛ أبو الفداء إسماعيل بن كثير القرشي الدمشقي (ت 774هـ)	 الأستاذ الدكتور عبد الملك بن عبد الله بن دهيش		 بيروت	 1419هـ ، 1998م	 2 	 10 		https://www.lisanarb.com/2024/02/pdf_900.html	https://archive.org/download/lis_q145/lisanarb.com_q4500.pdf https://archive.org/download/lis_q145/lisanarb.com_q4501.pdf https://archive.org/download/lis_q145/lisanarb.com_q4502.pdf https://archive.org/download/lis_q145/lisanarb.com_q4503.pdf https://archive.org/download/lis_q145/lisanarb.com_q4504.pdf https://archive.org/download/lis_q145/lisanarb.com_q4505.pdf https://archive.org/download/lis_q145/lisanarb.com_q4506.pdf https://archive.org/download/lis_q145/lisanarb.com_q4507.pdf https://archive.org/download/lis_q145/lisanarb.com_q4508.pdf https://archive.org/download/lis_q145/lisanarb.com_q4509.pdf https://archive.org/download/lis_q145/lisanarb.com_q4510.pdf https://archive.org/download/lis_q145/lisanarb.com_q4511p.pdf https://archive.org/download/lis_q145/lisanarb.com_q4511.pdf https://archive.org/download/lis_q145/lisanarb.com_q4512p.pdf https://archive.org/download/lis_q145/lisanarb.com_q4512.pdf http://www.archive.org/download/waq39352/01_39352.pdf http://www.archive.org/download/waq39352/02_39353.pdf http://www.archive.org/download/waq39352/03_39354.pdf http://www.archive.org/download/waq39352/04_39355.pdf http://www.archive.org/download/waq39352/05_39356.pdf http://www.archive.org/download/waq39352/06_39357.pdf http://www.archive.org/download/waq39352/07_39358.pdf http://www.archive.org/download/waq39352/08_39359.pdf http://www.archive.org/download/waq39352/09_39360.pdf http://www.archive.org/download/waq39352/10_39361.pdf http://www.archive.org/download/waq39352/11_39362p.pdf http://www.archive.org/download/waq39352/11_39362.pdf http://www.archive.org/download/waq39352/12_39363p.pdf http://www.archive.org/download/waq39352/12_39363.pdf http://www.archive.org/download/waq39352/00_39352.pdf https://archive.org/compress/waq39352/formats=IMAGE%20CONTAINER%20PDF&amp;file=/waq39352.zip https://archive.org/stream/lis_q145/lisanarb.com_q4501#mode/2up 
 جامع المسانيد والسنن (دار الفكر)	 ابن كثير؛ أبو الفداء إسماعيل بن كثير القرشي الدمشقي (ت 774هـ)			 دمشق	 1415هـ ، 1994م	 الأولى 	 37 		https://www.lisanarb.com/2024/02/pdf_111.html	https://archive.org/download/jam3almsanedwalsonn/gmsanids01.pdf https://archive.org/download/jam3almsanedwalsonn/gmsanids02.pdf https://archive.org/download/jam3almsanedwalsonn/gmsanids03.pdf https://archive.org/download/jam3almsanedwalsonn/gmsanids04.pdf https://archive.org/download/jam3almsanedwalsonn/gmsanids05.pdf https://archive.org/download/jam3almsanedwalsonn/gmsanids06.pdf https://archive.org/download/jam3almsanedwalsonn/gmsanids07.pdf https://archive.org/download/jam3almsanedwalsonn/gmsanids08.pdf https://archive.org/download/jam3almsanedwalsonn/gmsanids09.pdf https://archive.org/download/jam3almsanedwalsonn/gmsanids10.pdf https://archive.org/download/jam3almsanedwalsonn/gmsanids11.pdf https://archive.org/download/jam3almsanedwalsonn/gmsanids12.pdf https://archive.org/download/jam3almsanedwalsonn/gmsanids13.pdf https://archive.org/download/jam3almsanedwalsonn/gmsanids14.pdf https://archive.org/download/jam3almsanedwalsonn/gmsanids15.pdf https://archive.org/download/jam3almsanedwalsonn/gmsanids16.pdf https://archive.org/download/jam3almsanedwalsonn/gmsanids17.pdf https://archive.org/download/jam3almsanedwalsonn/gmsanids18.pdf https://archive.org/download/jam3almsanedwalsonn/gmsanids19.pdf https://archive.org/download/jam3almsanedwalsonn/gmsanids20.pdf https://archive.org/download/jam3almsanedwalsonn/gmsanids21.pdf https://archive.org/download/jam3almsanedwalsonn/gmsanids22.pdf https://archive.org/download/jam3almsanedwalsonn/gmsanids23.pdf https://archive.org/download/jam3almsanedwalsonn/gmsanids24.pdf https://archive.org/download/jam3almsanedwalsonn/gmsanids25.pdf https://archive.org/download/jam3almsanedwalsonn/gmsanids26.pdf https://archive.org/download/jam3almsanedwalsonn/gmsanids27.pdf https://archive.org/download/jam3almsanedwalsonn/gmsanids28.pdf https://archive.org/download/jam3almsanedwalsonn/gmsanids29.pdf https://archive.org/download/jam3almsanedwalsonn/gmsanids30.pdf https://archive.org/download/jam3almsanedwalsonn/gmsanids31.pdf https://archive.org/download/jam3almsanedwalsonn/gmsanids32.pdf https://archive.org/download/jam3almsanedwalsonn/gmsanids33.pdf https://archive.org/download/jam3almsanedwalsonn/gmsanids34.pdf https://archive.org/download/jam3almsanedwalsonn/gmsanids35.pdf https://archive.org/download/jam3almsanedwalsonn/gmsanids36.pdf https://archive.org/download/jam3almsanedwalsonn/gmsanids37.pdf https://archive.org/download/jam3almsanedwalsonn/gmsanids01p.pdf https://archive.org/download/jam3almsanedwalsonn/gmsanids00.pdf https://archive.org/stream/jam3almsanedwalsonn/gmsanids01p#mode/2up 
 تيسير العلي القدير لاختصار تفسير ابن كثير	 ابن كثير؛ أبو الفداء إسماعيل بن كثير القرشي الدمشقي (ت 774هـ)	 محمد نسيب الرفاعى		 الرياض	 1410هـ ، 1989م	 الأولى 	 4 		https://www.lisanarb.com/2024/02/pdf_768.html	https://archive.org/download/lis_q143/lisanarb.com_q4300.pdf https://archive.org/download/lis_q143/lisanarb.com_q4301p.pdf https://archive.org/download/lis_q143/lisanarb.com_q4301.pdf https://archive.org/download/lis_q143/lisanarb.com_q4302.pdf https://archive.org/download/lis_q143/lisanarb.com_q4303.pdf https://archive.org/download/lis_q143/lisanarb.com_q4304.pdf https://archive.org/compress/FPtaqtaq/formats=IMAGE%20CONTAINER%20PDF&amp;file=/FPtaqtaq.zip https://archive.org/stream/lis_q143/lisanarb.com_q4300#mode/2up https://archive.org/stream/lis_q143/lisanarb.com_q4301p#mode/2up https://archive.org/stream/lis_q143/lisanarb.com_q4301#mode/2up https://archive.org/stream/lis_q143/lisanarb.com_q4302#mode/2up https://archive.org/stream/lis_q143/lisanarb.com_q4303#mode/2up https://archive.org/stream/lis_q143/lisanarb.com_q4304#mode/2up 
 تفسير القرآن العظيم (دار صادر)	 ابن كثير؛ أبو الفداء إسماعيل بن كثير القرشي الدمشقي (ت 774هـ)	 محمود عبد القادر الأرناؤوط		 بيروت	 2009م	 الأولى 	 5 	 2128 	https://www.lisanarb.com/2024/02/pdf_834.html	
 تفسير القرآن العظيم (دار ابن كثير)	 ابن كثير؛ أبو الفداء إسماعيل بن كثير القرشي الدمشقي (ت 774هـ)	 يوسف بديوي - حسن السماحي سويدان		 سوريا	 2013م	 الأولى 	 4 	 4864 	https://www.lisanarb.com/2024/02/pdf_180.html	
 تفسير القرآن العظيم (دار ابن حزم)	 ابن كثير؛ أبو الفداء إسماعيل بن كثير القرشي الدمشقي (ت 774هـ)	 د. محمد إبراهيم البنا	 دار ابن حزم للنشر والتوزيع	 بيروت	 1998م	 الأولى	 8 	 3904 	https://www.lisanarb.com/2024/02/pdf_709.html	
 الفصول في سيرة الرسول صلى الله عليه وسلم (ط الثقافية)	 ابن كثير؛ أبو الفداء إسماعيل بن كثير القرشي الدمشقي (ت 774هـ)	 سيد بن عباس الجليمي			 2010م	 4 	 1 	 370 	https://www.lisanarb.com/2024/02/pdf_867.html	
 الفصول في سيرة الرسول صلى الله عليه وسلم (ط ابن حزم)	 ابن كثير؛ أبو الفداء إسماعيل بن كثير القرشي الدمشقي (ت 774هـ)			 بيروت	 2022م	 الأولى 	 1 	 182 	https://www.lisanarb.com/2024/02/pdf_603.html	
 الفصول في اختصار سيرة الرسول صلى الله عليه وسلم (دار النوادر)	 ابن كثير؛ أبو الفداء إسماعيل بن كثير القرشي الدمشقي (ت 774هـ)	 عبد الحميد محمد الدرويش			 2010م	 الأولى 	 1 	 400 	https://www.lisanarb.com/2024/02/pdf_338.html	
 موسوعة علوم اللغة العربية	 الأستاذ الدكتور إميل بديع يعقوب		 دار الكتب العلمية للنشر والتوزيع	 بيروت	 1427هـ ، 2006م	 الأولى	 10 	 4656 	https://www.lisanarb.com/2024/02/pdf_374.html	https://archive.org/download/lis_m107/lisanarb.com_e1401.pdf https://archive.org/download/lis_m107/lisanarb.com_e1402.pdf https://archive.org/download/lis_m107/lisanarb.com_e1403.pdf https://archive.org/download/lis_m107/lisanarb.com_e1404.pdf https://archive.org/download/lis_m107/lisanarb.com_e1405.pdf https://archive.org/download/lis_m107/lisanarb.com_e1406.pdf https://archive.org/download/lis_m107/lisanarb.com_e1407.pdf https://archive.org/download/lis_m107/lisanarb.com_e1408.pdf https://archive.org/download/lis_m107/lisanarb.com_e1409.pdf https://archive.org/download/lis_m107/lisanarb.com_e1410.pdf https://archive.org/download/5415pdf/5415%20%D9%83%D8%AA%D8%A7%D8%A8%20%D8%A7%D9%82%D8%B1%D8%A7%20%D8%A7%D9%88%D9%86%D9%84%D8%A7%D9%8A%D9%86%20%20%20%20pdf%20%20%20%D9%85%D9%88%D8%B3%D9%88%D8%B9%D8%A9%20%D8%B9%D9%84%D9%88%D9%85%20%D8%A7%D9%84%D9%84%D8%BA%D8%A9%20%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A%D8%A9%20-%D8%A5%D9%85%D9%8A%D9%84%20%D8%A8%D8%AF%D9%8A%D8%B9%20%D9%8A%D8%B9%D9%82%D9%88%D8%A8.pdf https://archive.org/details/5415pdf/page/n3/mode/2up?view=theater 
 موسوعة النحو والصرف والإعراب (نسخة مفهرسة)	 الأستاذ الدكتور إميل بديع يعقوب		 دار العلم للملايين للنشر والتوزيع	 بيروت	 1988م	 الأولى	 1 	 723 	https://www.lisanarb.com/2024/02/pdf_938.html	https://archive.org/download/lis_m105/lisanarb.com_e1305.pdf https://archive.org/stream/lis_m105/lisanarb.com_e1305#mode/2up 
 موسوعة النَّحو والصرف والاعراب	 الأستاذ الدكتور إميل بديع يعقوب		 سعيد بن جبير للنشر والتوزيع		 1384هـ ، 2005م 	 الأولى	 1 	 723 	https://www.lisanarb.com/2024/02/pdf_56.html	https://archive.org/download/lis_m105/lisanarb.com_e1304.pdf https://archive.org/download/lis_na57/lis_na5705.pdf https://archive.org/stream/lis_m105/lisanarb.com_e1304#mode/2up 
 موسوعة أمثال العرب	 الأستاذ الدكتور إميل بديع يعقوب		 دار الجيل	 بيروت	 1415هـ ، 1995م	 الأولى	 7 تم دمجهم في مجلد واحد	 4208 	https://www.lisanarb.com/2024/02/pdf_344.html	https://archive.org/download/lis_m105/lisanarb.com_e1306.pdf https://archive.org/download/20201123_20201123_2236/%D9%85%D9%88%D8%B3%D9%88%D8%B9%D8%A9%20%D8%A3%D9%85%D8%AB%D8%A7%D9%84%20%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%20%2C%20%D8%A5%D9%85%D9%8A%D9%84%20%D8%A8%D8%AF%D9%8A%D8%B9%20%D9%8A%D8%B9%D9%82%D9%88%D8%A8.pdf https://archive.org/stream/lis_m105/lisanarb.com_e1306#mode/2up 
 القوانين الصوتية في اللغة العربية من خلال كتاب سيبويه	 الأستاذ الدكتور إبراهيم إبراهيم بركات		 مجلة كلية الآداب - جامعة المنصورة - العددان 3 و 4 	 المنصورة - مصر	 1403هـ ، 1982م	 الأولى 	 1 	 81 	https://www.lisanarb.com/2024/02/pdf_114.html	https://archive.org/download/lis_m113/lisanarb.com_m1306.pdf https://archive.org/stream/lis_m113/lisanarb.com_m1306#mode/2up 
 العلاقة بين العلامة الإعرابية والمعنى في كتاب سيبويه	 الأستاذ الدكتور إبراهيم إبراهيم بركات		 غير محدد	 المنصورة - مصر	 1404هـ ، 1983م	 الثانية	 1 	 151 	https://www.lisanarb.com/2024/02/pdf_800.html	https://archive.org/download/lis_m113/lisanarb.com_m1305.pdf https://archive.org/stream/lis_m113/lisanarb.com_m1305#mode/2up 
 الريح والرياح في القرآن الكريم, دراسة لغوية	 الأستاذ الدكتور إبراهيم إبراهيم بركات		 جامعة أم القرى	 مكة المكرمة	 1409هـ ، 1988م	 الأولى 	 1 	 41 	https://www.lisanarb.com/2024/02/pdf_554.html	https://archive.org/download/lis_m113/lisanarb.com_m1304.pdf https://archive.org/stream/lis_m113/lisanarb.com_m1304#mode/2up 
 حضارة مصر الفرعونية	 العالم فرانسوا دوما		 المشروع (المركز) القومي للترجمة	 القاهرة	 1998م	 الأولى 	 1 	 844 	https://www.lisanarb.com/2024/02/pdf_294.html	https://archive.org/download/lis_sa38/lisanarb.com_sa3850.pdf https://archive.org/download/NCT01/NCT0048A.pdf https://archive.org/stream/lis_sa38/lisanarb.com_sa3850#mode/2up 
 حتشبسوت, عظمة وسحر وغموض	 العالمة كريستيان ديروش نوبلكور		 المشروع (المركز) القومي للترجمة	 القاهرة	 2005م	 الأولى 	 1 	 656 	https://www.lisanarb.com/2024/02/pdf_131.html	https://archive.org/download/lis_qt18/lisanarb.com_qt1824.pdf https://archive.org/download/NCT01/NCT0924A.pdf https://archive.org/stream/lis_qt18/lisanarb.com_qt1824#mode/2up 
 حتشبسوت, المرأة الفرعونية			 المشروع (المركز) القومي للترجمة	 القاهرة	 2002م	 الأولى 	 1 	 276 	https://www.lisanarb.com/2024/02/pdf_683.html	https://archive.org/download/lis_sa46/lisanarb.com_sa4601.pdf https://archive.org/download/NCT01/NCT0442A.pdf https://archive.org/stream/lis_sa46/lisanarb.com_sa4601#mode/2up 
 جبانة الأسرة السادسة والعشرين بالجيزة			 المشروع (المركز) القومي للترجمة	 القاهرة	 2007م	 الأولى 	 1 	 286+ 	https://www.lisanarb.com/2024/02/pdf_701.html	https://archive.org/download/lis_qt27/lisanarb.com_qt2709.pdf https://archive.org/download/NCT02/NCT1126A.pdf https://archive.org/stream/lis_qt27/lisanarb.com_qt2709#mode/2up 
 تاريخ يهود مصر في الفترة العثمانية (1517-1914م)	 يعقوب لاندوا		 المشروع (المركز) القومي للترجمة	 القاهرة	 2000م	 الأولى 	 1 	 772 	https://www.lisanarb.com/2024/02/1517-1914-pdf.html	https://archive.org/download/lis_sa38/lisanarb.com_sa3834.pdf https://archive.org/download/NCT01/NCT0199A.pdf https://archive.org/stream/lis_sa38/lisanarb.com_sa3834#mode/2up 
 تاريخ مصر الحديث من النهضة في القرن التاسع عشر إلى مبارك	 ماسيمو كامبانيني		 المشروع (المركز) القومي للترجمة	 القاهرة	 2006م	 الأولى 	 1 	 290 	https://www.lisanarb.com/2024/02/pdf_990.html	https://archive.org/download/lis_qt17/lisanarb.com_qt1710.pdf https://archive.org/download/NCT02/NCT1002A.pdf https://archive.org/stream/lis_qt17/lisanarb.com_qt1710#mode/2up 
 تاريخ قدماء المصريين	 أوغسطوس مارييت بك		 المشروع (المركز) القومي للترجمة	 القاهرة	 2007م	 الأولى 	 1 	 218 	https://www.lisanarb.com/2024/02/pdf_978.html	https://archive.org/download/lis_qt17/lisanarb.com_qt1708.pdf https://archive.org/download/NCT02/NCT1093A.pdf https://archive.org/stream/lis_qt17/lisanarb.com_qt1708#mode/2up 
 بونابارت في الشرق الإسلامي (القاهر المقهور)	 أحمد يوسف		 المشروع (المركز) القومي للترجمة	 القاهرة	 2005م	 الأولى 	 1 	 206 	https://www.lisanarb.com/2024/02/pdf_352.html	https://archive.org/download/lis_qt16/lisanarb.com_qt1616.pdf https://archive.org/download/NCT01/NCT0734A.pdf https://archive.org/stream/lis_qt16/lisanarb.com_qt1616#mode/2up 
 الفطيرة الشهية	 قسم الترجمة والتأليف بالدار		 دار الشرق العربي للنشر والتوزيع	 بيروت	 2014م	 الأولى	 1 	 18 	https://www.lisanarb.com/2024/02/pdf_515.html	https://archive.org/download/lis_an98/lisanarb.com_an9811.pdf https://archive.org/stream/lis_an98/lisanarb.com_an9811#mode/2up 
