title	author	date	pages	tag	url
نهر بلا شطآن	إبراهيم خريط	رواية	2003	https://web.archive.org/web/20090208220345/http://awu-dam.org/book/03/novel03/137-a-h/ind-book03-nv001.htm
الخلوج	محمد رشيد الرويلي	رواية	2003	https://web.archive.org/web/20090208220345/http://awu-dam.org/book/03/novel03/170-M-R/ind-book03-nv001.htm
وجهان لعنقاء واحدة	عبد الكريم ناصيف	رواية	2004	https://web.archive.org/web/20090208220345/http://awu-dam.org/book/04/novel04/367-a-n/ind-book04-nv001.htm
قرابين لمزارات بعيدة	ظافر النجار	رواية	2004	https://web.archive.org/web/20090208220345/http://awu-dam.org/book/04/novel04/112-Z-N/ind-book04-nv001.htm
حديقة حياة	لطيفة الدليمي	رواية	2004	https://web.archive.org/web/20090208220345/http://awu-dam.org/book/04/novel04/210-L-D/ind-book04-nv001.htm
الهارب	أورهان كمال	رواية	2004	https://web.archive.org/web/20090208220345/http://awu-dam.org/book/04/novel04/287-F-M/ind-book04-nv001.htm
معراج الطير الحبيس	عبد الفتاح رواس قلعه جي	نص روائي	2004	https://web.archive.org/web/20090208220345/http://awu-dam.org/book/04/novel04/125-a-r/ind-book04-nv001.htm
سلطان العالم	ألكسندر بليايف ت.خالد داود	رواية مترجمة من الخيال العلمي	2004	https://web.archive.org/web/20090208220345/http://awu-dam.org/book/04/novel04/403-h-d/ind-book04-nv001.htm
السفر إلى حيث يبكي القمر	سها جلال جودت	رواية	2005	https://web.archive.org/web/20090208220345/http://awu-dam.org/book/05/novel05/192---s-j/ind-book05-nv001.htm
سودوم سباق الإوزّ البرّي	إبراهيم الخليل	رواية	2005	https://web.archive.org/web/20090208220345/http://awu-dam.org/book/05/novel05/218-A-H/ind-book05-nv001.htm
على قيد الخوف رسالة إليك	ميسون جنّيّات	رواية	2005	https://web.archive.org/web/20090208220345/http://awu-dam.org/book/05/novel05/66-MJ/ind-book05-nv001.htm
دماء وأحلام في بلاد الشام	د.ناديا خوست	رواية	2005	https://web.archive.org/web/20090208220345/http://awu-dam.org/book/05/novel05/408-n-h/ind-book05-nv001.htm
عكا و الملوك	أحمد رفيق عوض	رواية	2005	https://web.archive.org/web/20090208220345/http://awu-dam.org/book/05/novel05/352-A-A/ind-book05-nv001.htm
حنين اللون الأزرق	وهيب سراي الدين	رواية	2005	https://web.archive.org/web/20090208220345/http://awu-dam.org/book/05/novel05/31-W-D/ind-book05-nv001.htm
سورين	محمد رشيد رويلي	رواية	2005	https://web.archive.org/web/20090208220345/http://awu-dam.org/book/05/novel05/17-m-r/ind-book05-nv001.htm
الفتية الأغرار... وأسفار الكشف	د.طالب عمران	رواية	2005	https://web.archive.org/web/20090208220345/http://awu-dam.org/book/05/novel05/215-TA/ind-book05-nv001.htm
زائِرُ الماء	منذر عبد الحر	رواية	2005	https://web.archive.org/web/20090208220345/http://awu-dam.org/book/05/novel05/332-M-H/ind-book05-nv001.htm
الأبطال يموتون صغاراً	عادل سلوم	رواية	2006	https://web.archive.org/web/20090208220345/http://awu-dam.org/book/06/novel06/A-S-151/ind-book06-nv001.htm
غرباء منتصف الطريق	عوض سعود عوض	رواية	2006	https://web.archive.org/web/20090208220345/http://awu-dam.org/book/06/novel06/69-a-a/ind-book06-nv001.htm
رجل لكل الأزمنة	فائزة الداؤود	رواية	2006	https://web.archive.org/web/20090208220345/http://awu-dam.org/book/06/novel06/383-f-d/ind-book06-nv001.htm
زهرة في الرمال	باسم عبدو	رواية	2006	https://web.archive.org/web/20090208220345/http://awu-dam.org/book/06/novel06/365-B-A/ind-book06-nv001.htm
النبع	حسين عبد الكريم	رواية	2006	https://web.archive.org/web/20090208220345/http://awu-dam.org/book/06/novel06/358-h-a/ind-book06-nv001.htm
بنات بلدنا	محمّد قرانيا	رواية	2006	https://web.archive.org/web/20090208220345/http://awu-dam.org/book/06/novel06/324-M-K/ind-book06-nv001.htm
الليل والزمان	بديعة أمين	رواية	2006	https://web.archive.org/web/20090208220345/http://awu-dam.org/book/06/novel06/211-B-a/ind-book06-nv001.htm
أوراق عارف الدمشقي مرايا الذاكرة	نذير العظمة	رواية	2006	https://web.archive.org/web/20090208220345/http://awu-dam.org/book/06/novel06/125-n-a/ind-book06-nv001.htm
عبد الله و العالم	خالد محي الدين البرادعي	1997		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/addes/khald/ind-book-po001.htm
البستان	نصر الدين البحرة	1997		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/97/poetry/72-n-b/ind-book-po001.htm
العزف على قيثارة الحب و الوطن	خضر الحمصي	1997		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/97/poetry/68-k-h/ind-book-po001.htm
ألواح مبعثرة	عبد الرحمن عمار	1997		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/97/poetry/8-a-r-a/ind-book-po001.htm
أناشيد للحياة	عبد اللطيف محرز	1997		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/97/poetry/66-a-t/ind-book-po001.htm
إنانا	حسين ورور	1997		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/97/poetry/139-h-w/ind-book-po001.htm
بدل الوقت الضائع	فيصل خليل	1997		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/97/poetry/139-f-h/ind-book-po001.htm
ترانيم العيون	فاطمة حداد	1997		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/97/poetry/16-f-h/ind-book-po001.htm
دوران النور	عصام ترشحاني	1997		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/97/poetry/4-a-t/ind-book-po001.htm
ديوان الزخرف الصغير	مصطفى خضر	1997		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/97/poetry/107-m-h/ind-book-po001.htm
سقط الرؤى	محمود نقشو	1997		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/97/poetry/109-m-n/ind-book-po001.htm
شرفات	صباح الدين كريدي	1997		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/97/poetry/10-s-a-k/ind-book-po001.htm
عن الأشجار لنوم الأميرة	محمد الحسن	1997		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/97/poetry/48-m-a/ind-book-po001.htm
ما هو لك	سمير رافع	1997		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/97/poetry/7-s-r/ind-book-po001.htm
مزيداً من الحب	فاديا غيبور	1997		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/97/poetry/105fg/ind-book-po001.htm
اشراق الفجر	ياسين فرجاني	1998		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/98/poetry98/147-y-f/ind-book98-po001.htm
الرحيل نحو الصفر	د.نزار بريك هنيدي	1998		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/98/poetry98/18-n-z/ind-book98-po001.htm
الضفاف الاخرى	مأمون ضويحي	1998		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/98/poetry98/183-m-d/ind-book98-po001.htm
انثى الصياد الأول	د.نجمان ياسين	1998		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/98/poetry98/148-n-y1/ind-book98-po001.htm
أوراق	جمال عبد الجبار علوش	1998		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/98/poetry98/69-j-j/ind-book98-po001.htm
تحت ضوء الصهيل	محمد وحيد علي	1998		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/98/poetry98/37-m-w/ind-book98-po001.htm
تراجيديا عربية	علاء الدين عبد المولى	1998		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/98/poetry98/59-a-m/ind-book98-po001.htm
جرح البنفسج	يوسف عويد الصياصنة	1998		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/98/poetry98/118-m-a/ind-book98-po001.htm
حالات للتامل و آخرى للصراخ	محمد بلقاسم خمار	1998		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/98/poetry98/99-m-b/ind-book98-po001.htm
حكاية عشق ممنوع	مظهر الحجي	1998		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/98/poetry98/116-m-h/ind-book98-po001.htm
سنابل الحرمان	جلال قضيماتي	1998		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/98/poetry98/11-j-k/ind-book98-po001.htm
شذرات جبلية متوهجة	محمد البدري	1998		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/98/poetry98/30-m-b/ind-book98-po001.htm
شراع و عاصفة	محمد ابراهيم عياش	1998		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/98/poetry98/140-m-a/ind-book98-po001.htm
شعلة الغيم	نزار بني المرجة	1998		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/98/poetry98/24-n-z1/ind-book98-po001.htm
صباح الجنة مساء الحب	حسان الجودي	1998		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/98/poetry98/113-h-j/ind-book98-po001.htm
عذابات يوسف بن محمد	اسماعيل الوريث	1998		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/98/poetry98/143-a-z2/ind-book98-po001.htm
فاكهة الرماد	غانم بو حمود	1998		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/98/poetry98/55-g-h/ind-book98-po001.htm
قمر المتاه	محمد البياتي	1998		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/98/poetry98/33-m-b/ind-book98-po001.htm
كما توقع الندى	معشوق حمزة	1998		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/98/poetry98/26-m-h/ind-book98-po001.htm
للبنفسج اسراره و لقلبي الغناء	ابراهيم عباس ياسين	1998		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/98/poetry98/73-a-i/ind-book98-po001.htm
لن تمطر السماء لؤلؤاً	عبد الفتاح عكاري	1998		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/98/poetry98/146-a-f/ind-book98-po001.htm
مرايا الياسمين	صالح هواري	1998		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/98/poetry98/92-s-h/ind-book98-po001.htm
من الدماء مروراً بالوردة	فؤاد كحل	1998		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/98/poetry98/89-f-k/ind-book98-po001.htm
أغنيات بلون القلب	حبيب بهلول	1999		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/99/poetry99/125-h-b/ind-book99-po001.htm
أقل فرحاً	محمد علاء الدين عبد المولى	1999		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/99/poetry99/54-a-m/ind-book99-po001.htm
أوراق القلب	عصام ترشحاني	1999		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/99/poetry99/130-a-t/ind-book99-po001.htm
التائه	محمد نصر الدين سيفو	1999		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/99/poetry99/48-m-n/ind-book99-po001.htm
الجولان رسالة و انتماء	سليمان سليم سمارة	1999		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/99/poetry99/256-s-s/ind-book99-po001.htm
النشيد الدنيوي	مصطفى خضر	1999		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/99/poetry99/136-m-h/ind-book99-po001.htm
تمارين العزلة	محمد عبيدو	1999		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/99/poetry99/98-m-a/ind-book99-po001.htm
تمتمات	مصطفى المهاجر	1999		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/99/poetry99/23-m-m/ind-book99-po001.htm
حريق الفصول	محمد كمال	1999		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/99/poetry99/55-m-k/ind-book99-po001.htm
حنين المسافر	خضر الحمصي	1999		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/99/poetry99/28-h-h/ind-book99-po001.htm
ذاكرة الملك المخلوع	وليد الصراف	1999		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/99/poetry99/106-w-s1/ind-book99-po001.htm
راهبة القمح الحمامة	طالب هماش	1999		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/99/poetry99/80-t-h/ind-book99-po001.htm
رحلة الى شواطئ الجسد	محمد إبراهيم عياش	1999		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/99/poetry99/40-m-a/ind-book99-po001.htm
سماء لأسئلة مفتوحة	محمود وليد المصري	1999		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/99/poetry99/146-m-m/ind-book99-po001.htm
سورة النيل	أمجد محمد سعيد	1999		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/99/poetry99/25-a-s/ind-book99-po001.htm
قراءة في عيني أمرأة متوحدة	محمود نقشو	1999		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/99/poetry99/202-m-n/ind-book99-po001.htm
كتاب المكابدات	معد الجبوري	1999		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/99/poetry99/148-m-n/ind-book99-po001.htm
لا ضفاف للحزن	طلعت سفر	1999		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/99/poetry99/119-t-s/ind-book99-po001.htm
مجرة الرغبات	زهير غانم	1999		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/99/poetry99/94-z-a/ind-book99-po001.htm
مرآة المرايا	فهد عكام	1999		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/99/poetry99/45-f-a/ind-book99-po001.htm
مرايا الوقت	محمد الفهد	1999		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/99/poetry99/142-m-f/ind-book99-po001.htm
مكائد الزنبق وحفيف الضوء	خالد الخزرجي	1999		نصوص نثرية	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/99/poetry99/100-h-h/ind-book99-po001.htm
من سيرة الشجرة	آصف عبد الله	1999		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/99/poetry99/108-a-a/ind-book99-po001.htm
منارة المجد	فاطمة بديوي	1999		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/99/poetry99/24-f-b/ind-book99-po001.htm
ميسلون	خالد محي الدين البرادعي	1999		ملحمة شعرية	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/99/poetry99/209-h-b/ind-book99-po001.htm
هاج النخل-رفرفت البصرة	ناجي حسين	1999		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/99/poetry99/96-n-h/ind-book99-po001.htm
هوامش على كتاب الحرب و السلام	يوسف عويد الصياصنة	1999		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/99/poetry99/129-y-s/ind-book99-po001.htm
و لم تأت القصيدة	عبد الرحمن عمار	1999		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/99/poetry99/113-a-a/ind-book99-po001.htm
وجهك المستبد	محمد عدنان قيطاز	1999		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/99/poetry99/29-m-k/ind-book99-po001.htm
أوراق عام الرمل	يوسف علاء الدين	2000		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/00/poetry00/196-y-d/ind-book00-po001.htm
أغنيات للمدن النائمة	هاجم العيازرة	2000		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/00/poetry00/163-h-a/ind-book00-po001.htm
الرسيس	ابراهيم اليوسف	2000		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/00/poetry00/189-a-y/ind-book00-po001.htm
اعتذار متأخر من الطفولة	عبد المطلب محمود	2000		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/00/poetry00/172-a-n/ind-book00-po001.htm
رنيم النرجس	هنادة الحصري	2000		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/00/poetry00/185-h-h/ind-book00-po001.htm
ايماءات بعيدة	عبد الأمير مراد	2000		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/00/poetry00/97-a-m/ind-book00-po001.htm
بين السر.. وما يخفى	ياسر الأطرش	2000		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/00/poetry00/68-Y-T/ind-book00-po001.htm
ولو عشت في الفردوس	خضر الحمصي	2000		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/00/poetry00/13-h-h/ind-book00-po001.htm
صلاة لراحة الطين	محمود نقشو	2000		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/00/poetry00/152-m-n/ind-book00-po001.htm
ما قاله الغيم للشجر	صالح هواري	2000		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/00/poetry00/121-s-h/ind-book00-po001.htm
بوح الحمامة وجراح الغزال	محمد وحيد علي	2000		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/00/poetry00/38-w-a/ind-book00-po001.htm
إنها هنّ	عبد اللطيف مهنا	2000		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/00/poetry00/127-a-m/ind-book00-po001.htm
الذاكرة التي عرتها الريح	جودت حسن	2000		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/00/poetry00/100-J-H/ind-book00-po001.htm
زبور بابلي	محمد حسين آل ياسين	2000		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/00/poetry00/76-y-m/ind-book00-po001.htm
قميص النار	شكر الصالحي	2000		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/00/poetry00/79-S-S/ind-book00-po001.htm
منازل القمر	ابراهيم عباس ياسين	2000		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/00/poetry00/74-a-b/ind-book00-po001.htm
رباعيات	مصطفى درويش	2000		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/00/poetry00/140-m-d/ind-book00-po001.htm
رحلة الولد السومري	أجود مجبل الخفاجي	2000		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/00/poetry00/117-a-h/ind-book00-po001.htm
حكايات شعبية للفتيان	خالد محي الدين البرادعي	2000		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/00/poetry00/157-h-b/ind-book00-po001.htm
مهاد الرُّوح	غسان لافي طعمة	2000		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/00/poetry00/39-A-T/ind-book00-po001.htm
لمن تأخذون البلاد	منير محمد خلف	2000		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/00/poetry00/73-m-h/ind-book00-po001.htm
ابتهالات بين يدي سيدة الفل والياسمين	عبد السلام المحاميد	2000		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/00/poetry00/151-a-m/ind-book00-po001.htm
مرثية الفرات العتيق	كمال جمال بك	2000		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/00/poetry00/203-k-j/ind-book00-po001.htm
شجرات الدماء	عبد اللطيف محرز	2000		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/00/poetry00/15-a-m/ind-book00-po001.htm
أرتب أشواقي و.. أبوح	فاديا غيبور	2000		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/00/poetry00/20-f-k/ind-book00-po001.htm
شرفة للغيم المتعب	حسن علي شهاب الدين	2000		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/00/poetry00/109-h-a/ind-book00-po001.htm
الذئاب في بادية النعاس	ابراهيم الجرادي	2000		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/00/poetry00/91-a-j/ind-book00-po001.htm
وجع الأسئلة الليلية	مصطفى المهاجر	2000		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/00/poetry00/205-m-m/ind-book00-po001.htm
اختار أن أتأمل	مصطفى خضر	2000		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/00/poetry00/206-m-h/ind-book00-po001.htm
ملاءة الحرير	راتب سكر	2000		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/00/poetry00/109-r-s1/ind-book00-po001.htm
عبير القوافي	جابر خير بك	2000		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/00/poetry00/770-j-k/ind-book00-po001.htm
حدود اللظى	جلال قضيماتي	2000		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/00/poetry00/155-j-k/ind-book00-po001.htm
الفان	محمد حمدان	2000		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/00/poetry00/217-m-h/ind-book00-po001.htm
الصعود إلى دم الحلاج	فواز حجو	2000		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/00/poetry00/193-F-H/ind-book00-po001.htm
عم مساءاً أيها الغريب	طالب هماش	2000		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/00/poetry00/220-t-h/ind-book00-po001.htm
برج الكلام	يوسف عويد الصياصنة	2000		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/00/poetry00/255-y-a/ind-book00-po001.htm
رماد كائن في الليل	مزاحم علاوي الشاهري	2000		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/00/poetry00/22-m-sh/ind-book00-po001.htm
شهقة الارجوان	محمود حامد	2000		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/00/poetry00/187-m-h/ind-book00-po001.htm
عمدني بنبيذ الأمواج	ت: ناطق عزيز+ أحمد الحسين	2000		شعر مترجم	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/00/poetry00/244-N-A/ind-book00-po001.htm
احزان الجهات	حبيب بهلول	2001		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/01/poetry01/149-H-B/ind-book01-po001.htm
أغنيات	أنور الجندي	2001		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/01/poetry01/316-A-A/ind-book01-po001.htm
أنا طويل جداً وأخشخش بالورد	عبد النور الهنداوي	2001		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/01/poetry01/302-a-a/ind-book01-po001.htm
أوراق في سورة العشب	عادل العامل	2001		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/01/poetry01/63-A-A/ind-book01-po001.htm
أيامه الأسبوع يكتب شمس غايته	أحمد الخطيب	2001		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/01/poetry01/279-a-a/ind-book01-po001.htm
التفاتة القمر الأسمر	بسام صالح مهدي	2001		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/01/poetry01/144-B-S/ind-book01-po001.htm
الطوفان الأخير	حسين اسرافيلي	2001		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/01/poetry01/12h-a/ind-book01-po001.htm
العالم هذا المساء	د.صالح الرحّال	2001		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/01/poetry01/167-S-A/ind-book01-po001.htm
الليل والطريق	خضر الحمصي	2001		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/01/poetry01/139-H-H/ind-book01-po001.htm
تحولات الروح	محمد راضي جعفر	2001		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/01/poetry01/83-M-R/ind-book01-po001.htm
ترانيم بروميثيوس	صلاح أحمد	2001		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/01/poetry01/268-S-A/ind-book01-po001.htm
تشكيلات لمولد الحصار	سامر فهد الرضوان	2001		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/01/poetry01/34-S-F/ind-book01-po001.htm
تعاويذ	رضوان السح	2001		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/01/poetry01/127-r-a/ind-book01-po001.htm
تفعيلات الموج	عصام ترشحاني	2001		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/01/poetry01/147-A-T/ind-book01-po001.htm
حبيبتي حيفا	حسن البحيري	2001		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/01/poetry01/266-H-B/ind-book01-po001.htm
حمامة عسقلان	حسن عبد راضي	2001		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/01/poetry01/106-h-a/ind-book01-po001.htm
ذاكم دمي وعلي تشكيل النهار	عبد الناصر حداد	2001		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/01/poetry01/169-A-H/ind-book01-po001.htm
رحيل أمرأة اللوتس	عبد الجبار الجبوري	2001		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/01/poetry01/36-A-J/ind-book01-po001.htm
طرائد سانحة	محمد الشيخ علي	2001		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/01/poetry01/39-M-H/ind-book01-po001.htm
طيور الكلام	موفق نادر	2001		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/01/poetry01/313-m-n/ind-book01-po001.htm
فتوح الفرح	علاء الدين عبد الموليى	2001		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/01/poetry01/252-a-l/ind-book01-po001.htm
فضة الروح	عبد الكريم عبد الرحيم	2001		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/01/poetry01/215-a-r/ind-book01-po001.htm
الوقت غربة	عادل القاضي	2001		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/01/poetry01/94-a-a/ind-book01-po001.htm
مابين المرمر والدمع	أمجد محمد سعيد	2001		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/01/poetry01/21-a-m/ind-book01-po001.htm
مراثي العزلة	آصف عبد الله	2001		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/01/poetry01/157-A-A/ind-book01-po001.htm
مسافة وردة تكفي	محمود حامد	2001		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/01/poetry01/292-m-h/ind-book01-po001.htm
ملكوت القصيدة	عادل الشرقي	2001		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/01/poetry01/305-a-s/ind-book01-po001.htm
نشيد لسماء الورد	زكريا مصاص	2001		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/01/poetry01/193-Z-M/ind-book01-po001.htm
وجع المدى	نصر علي سعيد	2001		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/01/poetry01/273-n-a/ind-book01-po001.htm
الركض وراء شيء	علي الأمارة	2001		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/01/poetry01/81-A-M/ind-book01-po001.htm
حاضرٌ الآنَ دائماً ! ( الصديقُ القديمُ للشمس )	بديع صقور	2001		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/addes/ba1/ind-book-po001.htm
أغنيات الروح	إباء اسماعيل	2002		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/02/poetry02/205-A-A/ind-book02-po001.htm
أناشيد المدن الريفية ـ 2	خالد السلامة الجيوشي	2002		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/02/poetry02/99-H-S/ind-book02-po001.htm
أول نبضة قمح	جابر أبو حسين	2002		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/02/poetry02/169-j-h/ind-book02-po001.htm
اغترابات أبي العلاء المعري	حسان عطوان	2002		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/02/poetry02/264-A-A/ind-book02-po001.htm
الفارعة	علي شبيب	2002		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/02/poetry02/125-a-s/ind-book02-po001.htm
الفردوس المفقود	ناظم هاشم النحوي	2002		شعر	https://web.archive.org/web/20090208221027/http://awu-dam.org/book/02/poetry02/238-n-n/ind-book02-po001.htm
